adnetwork_adunits        ,status,master_adunit,size,adformat,bid_type,mediation,imp_type,adnetwork,adtag,
a_iCook_Recipes_Sidebar_Top (21817878300),New,a_iCook_Recipes_Sidebar_Top,300x250; 336x280,Banner,RTB,GAM,AdX,Firstlook,21817878300,
a_iCook_Recipes_Top (21817878036),New,a_iCook_Recipes_Top,300x250; 336x280,Banner,RTB,GAM,AdX,Firstlook,21817878036,
a_iCook_Recipes_Top1 (21817878342),New,a_iCook_Recipes_Top1,300x250; 336x280,Banner,RTB,GAM,AdX,Firstlook,21817878342,
a_iCook_Recipes_Top2 (21817878390),New,a_iCook_Recipes_Top2,300x250; 336x280,Banner,RTB,GAM,AdX,Firstlook,21817878390,
Blog_AdBackup_MB (21820564184),New,Blog_AdBackup_MB,300x250; 320x50; 320x100; 336x280,Banner,RTB,GAM,AdX,Firstlook,21820564184,
Blog_AdBackup_PC (21820692865),New,Blog_AdBackup_PC,250x250; 300x250; 300x600; 336x280; 728x90; 970x90,Banner,RTB,GAM,AdX,Firstlook,21820692865,
Blog_Desktop_Idle_Bottom (21752142598),New,Blog_Desktop_Idle_Bottom,300x250,Banner,RTB,GAM,AdX,Firstlook,21752142598,
Blog_Desktop_Idle_Top (21751985421),New,Blog_Desktop_Idle_Top,300x250,Banner,RTB,GAM,AdX,Firstlook,21751985421,
Blog_Idle_Sidebar_Bottom (21662546238),Archived,Blog_Idle_Sidebar_Bottom,320x100,Banner,RTB,GAM,AdX,Firstlook,21662546238,
Blog_Idle_Sidebar_Top (21662546202),Archived,Blog_Idle_Sidebar_Top,336x280,Banner,RTB,GAM,AdX,Firstlook,21662546202,
Blog_Post_Article_Bottom_MB (21797462292),Active,Blog_Post_Article_Bottom_MB,300x250; 320x100; 336x280,Banner,RTB,GAM,AdX,Firstlook,21797462292,
Blog_Post_Article_Bottom_PC (21797462181),Active,Blog_Post_Article_Bottom_PC,728x90; 750x420,Banner,RTB,GAM,AdX,Firstlook,21797462181,
Blog_Post_Article_Middle_MB (21797268626),Active,Blog_Post_Article_Middle_MB,300x250; 320x100; 336x280,Banner,RTB,GAM,AdX,Firstlook,21797268626,
Blog_Post_Article_Middle_PC (21797462613),Active,Blog_Post_Article_Middle_PC,728x90,Banner,RTB,GAM,AdX,Firstlook,21797462613,
Blog_Post_Article_Top_MB (21797462247),Active,Blog_Post_Article_Top_MB,300x250; 320x100; 336x280,Banner,RTB,GAM,AdX,Firstlook,21797462247,
Blog_Post_Article_Top_PC (21797462154),Active,Blog_Post_Article_Top_PC,728x90,Banner,RTB,GAM,AdX,Firstlook,21797462154,
Blog_Post_Bottom (21757929592),Active,Blog_Post_Bottom,300x250; 336x280,Banner,RTB,GAM,AdX,Firstlook,21757929592,
Blog_Post_Bottom_Sticky (21762759905),Active,Blog_Post_Bottom_Sticky,320x50; 320x100,Banner,RTB,GAM,AdX,Firstlook,21762759905,
Blog_Post_Bottom1 (21757929799),Active,Blog_Post_Bottom1,300x250; 336x280,Banner,RTB,GAM,AdX,Firstlook,21757929799,
Blog_Post_Bottom2 (21757929847),Active,Blog_Post_Bottom2,300x250; 336x280,Banner,RTB,GAM,AdX,Firstlook,21757929847,
Blog_Post_Desktop_Top (21783624421),Active,Blog_Post_Desktop_Top,970x250,Banner,RTB,GAM,AdX,Firstlook,21783624421,
Blog_Post_Desktop_Top_backup (21821980474),New,Blog_Post_Desktop_Top_backup,,Banner,Passback,adnetwork,AdX,Firstlook,https://storage.googleapis.com/adbackup/Blog_Post_Desktop_Top.html,
Blog_Post_Header (21737534289),Active,Blog_Post_Header,300x250; 336x280,Banner,RTB,GAM,AdX,Firstlook,21737534289,
Blog_Post_Header_backup (21821980168),Active,Blog_Post_Header_backup,Responsive,Banner,RTB,GAM,N/A,Firstlook,21821980168,
Blog_Post_Header1 (21750241231),Active,Blog_Post_Header1,300x250; 336x280,Banner,RTB,GAM,AdX,Firstlook,21750241231,
Blog_Post_Header2 (21748523923),Active,Blog_Post_Header2,300x250; 336x280,Banner,RTB,GAM,AdX,Firstlook,21748523923,
Blog_Post_Sidebar_Bottom (21737536872),Active,Blog_Post_Sidebar_Bottom,160x600; 250x250; 300x600; 320x480,Banner,RTB,GAM,AdX,Firstlook,21737536872,
Blog_Post_Sidebar_Bottom2 (21748371204),Active,Blog_Post_Sidebar_Bottom2,250x250,Banner,RTB,GAM,AdX,Firstlook,21748371204,
Blog_Post_Sidebar_Top (21737434952),Active,Blog_Post_Sidebar_Top,250x250; 300x250; 336x280,Banner,RTB,GAM,AdX,Firstlook,21737434952,
Blog_Posts_Bottom (21757933969),Active,Blog_Posts_Bottom,300x250; 336x280,Banner,RTB,GAM,AdX,Firstlook,21757933969,
Blog_Posts_Bottom_Sticky (21749423026),Active,Blog_Posts_Bottom_Sticky,1x1; 320x50; 320x100,Banner,RTB,GAM,AdX,Firstlook,21749423026,
Blog_Posts_Bottom1 (21757863816),Active,Blog_Posts_Bottom1,300x250; 336x280,Banner,RTB,GAM,AdX,Firstlook,21757863816,
Blog_Posts_Bottom2 (21757753601),Active,Blog_Posts_Bottom2,300x250; 336x280,Banner,RTB,GAM,AdX,Firstlook,21757753601,
Blog_Posts_Desktop_Top (21783620278),New,Blog_Posts_Desktop_Top,970x250,Banner,RTB,GAM,AdX,Firstlook,21783620278,
Blog_Posts_Header (21737431868),Active,Blog_Posts_Header,300x250; 336x280,Banner,RTB,GAM,AdX,Firstlook,21737431868,
Blog_Posts_Header_passback (21818394106),Active,Blog_Posts_Header_passback,300x250; 336x280,Banner,Passback,adnetwork,AdX,Firstlook,21818394106,
Blog_Posts_Header1 (21750242854),Active,Blog_Posts_Header1,300x250; 336x280,Banner,RTB,GAM,AdX,Firstlook,21750242854,
Blog_Posts_Header2 (21748525078),Active,Blog_Posts_Header2,300x250; 336x280,Banner,RTB,GAM,AdX,Firstlook,21748525078,
Blog_Posts_Sidebar_Bottom (21737537616),Active,Blog_Posts_Sidebar_Bottom,160x600; 250x250; 300x600; 320x480,Banner,RTB,GAM,AdX,Firstlook,21737537616,
Blog_Posts_Sidebar_Bottom2 (21748233515),Active,Blog_Posts_Sidebar_Bottom2,250x250,Banner,RTB,GAM,AdX,Firstlook,21748233515,
Blog_Posts_Sidebar_Top (21737434682),Active,Blog_Posts_Sidebar_Top,250x250; 300x250; 336x280,Banner,RTB,GAM,AdX,Firstlook,21737434682,
Blog_Posts_Sidebar_Top_passback (21818423890),Active,Blog_Posts_Sidebar_Top_passback,300x250; 336x280,Banner,Passback,adnetwork,AdX,Firstlook,21818423890,
Ad Exchange Mobile In-App (21792848561),Active,ca-mb-app-pub-8224888120007201-tag,,,RTB,GAM,AdX,Firstlook,,
ca-pub-8224888120007201-tag (21792848279),Active,ca-pub-8224888120007201-tag,,Banner,RTB,GAM,AdX,Firstlook,21792848279,
ca-video-pub-8224888120007201-tag (21792848552),Active,ca-video-pub-8224888120007201-tag,,Banner,RTB,GAM,AdX,Firstlook,21792848552,
Default (39829003),Active,Default,,Banner,RTB,GAM,AdX,Firstlook,39829003,
DFPAudiencePixel (21818878107),Archived,DFPAudiencePixel,1x1,Banner,RTB,GAM,AdX,Firstlook,21818878107,
iCook_AdBackup_MB (21820563968),New,iCook_AdBackup_MB,300x250; 320x50; 320x100; 336x280,Banner,RTB,GAM,AdX,Firstlook,21820563968,
iCook_AdBackup_PC (21820564097),New,iCook_AdBackup_PC,250x250; 300x250; 300x600; 336x280; 728x90; 970x250,Banner,RTB,GAM,AdX,Firstlook,21820564097,
iCook_Android_backup (21824569519),Active,iCook_Android_backup,Custom rendering; 300x250; 320x50; 320x100,,RTB,GAM,AdX,Firstlook,,
iCook_Android_Bottom (41642683),Archived,iCook_Android_Bottom,320x50,Banner,RTB,GAM,AdX,Firstlook,41642683,
iCook_Android_Category_Bottom (43917283),Active,iCook_Android_Category_Bottom,320x50,Banner,RTB,GAM,AdX,Firstlook,,
iCook_Android_Homepage_Bottom (113795923),Active,iCook_Android_Homepage_Bottom,300x250,Native,RTB,GAM,AdX,Firstlook,,
iCook_Android_Homepage_Instream1 (21821234019),Active,iCook_Android_Homepage_Instream1,Custom rendering; 300x250,"Banner, Native",RTB,GAM,AdX,Firstlook,,
iCook_Android_Homepage_Instream2 (21821168203),Active,iCook_Android_Homepage_Instream2,Custom rendering; 300x250,"Banner, Native",RTB,GAM,AdX,Firstlook,,
iCook_Android_Homepage_Middle (113796523),Active,iCook_Android_Homepage_Middle,Custom rendering; 300x250,Native,RTB,GAM,AdX,Firstlook,,
iCook_Android_Recipe_Bottom (43917163),Active,iCook_Android_Recipe_Bottom,320x50,Banner,RTB,GAM,AdX,Firstlook,,
iCook_Android_Recipe_Bottomv2 (21821716355),Active,iCook_Android_Recipe_Bottomv2,Custom rendering; 300x250,,RTB,GAM,AdX,Firstlook,,
iCook_Android_Recipe_Interstitial (21799744570),Active,iCook_Android_Recipe_Interstitial,320x480; 480x320; 768x1024; 1024x768,,RTB,GAM,AdX,Firstlook,,
iCook_Android_Recipe_Step (21821716256),Active,iCook_Android_Recipe_Step,Custom rendering; 300x250,,RTB,GAM,AdX,Firstlook,,
iCook_Android_Recipe_Top (21821802451),Active,iCook_Android_Recipe_Top,Custom rendering; 300x250,,RTB,GAM,AdX,Firstlook,,
iCook_Android_Recipes_Bottom (43917043),Active,iCook_Android_Recipes_Bottom,320x50,Banner,RTB,GAM,AdX,Firstlook,,
iCook_Android_Recipes_Instream (123887443),Active,iCook_Android_Recipes_Instream,Fluid; Custom rendering,Native,RTB,GAM,AdX,Firstlook,,
iCook_Android_Recipes_Instream_Test0 (21809463979),Active,iCook_Android_Recipes_Instream_Test0,Fluid; Custom rendering,Native,RTB,GAM,AdX,Firstlook,,
iCook_Android_Recipes_Instream_Test2 (21809373476),Archived,iCook_Android_Recipes_Instream_Test2,Fluid; Custom rendering,Banner,RTB,GAM,AdX,Firstlook,21809373476,
iCook_Android_Recipes_Instream_Test3 (21809463703),Archived,iCook_Android_Recipes_Instream_Test3,Fluid; Custom rendering,Banner,RTB,GAM,AdX,Firstlook,21809463703,
iCook_Android_Recipes_Instream_Test4 (21809620977),Archived,iCook_Android_Recipes_Instream_Test4,Fluid; Custom rendering,Banner,RTB,GAM,AdX,Firstlook,21809620977,
iCook_Android_Recipes_Instreamv2 (21821716076),Active,iCook_Android_Recipes_Instreamv2,300x250,"Banner, Native",RTB,GAM,AdX,Firstlook,,
iCook_Android_Recipes_Top (21821715986),Active,iCook_Android_Recipes_Top,Custom rendering; 300x250,"Banner, Native",RTB,GAM,AdX,Firstlook,,
iCook_Android_Search_Bottom (43917643),Active,iCook_Android_Search_Bottom,320x50,Banner,RTB,GAM,AdX,Firstlook,,
iCook_Android_Search_Instream (21821821348),Active,iCook_Android_Search_Instream,320x100,Banner,RTB,GAM,AdX,Firstlook,,
iCook_Android_Search_Top (21821821303),Active,iCook_Android_Search_Top,320x100,Banner,RTB,GAM,AdX,Firstlook,,
iCook_Android_User_Bottom (43917403),Active,iCook_Android_User_Bottom,320x50,Banner,RTB,GAM,AdX,Firstlook,,
iCook_Android_Video_Interstitial (123075523),Active,iCook_Android_Video_Interstitial,320x480; 480x320,"Banner, Native",RTB,GAM,AdX,Firstlook,,
iCook_App_backup (21824569519),Active,iCook_App_backup,Custom rendering; 300x250; 320x50; 320x100,,RTB,GAM,AdX,Firstlook,,
iCook_App_Category_Bottom (43917283),Active,iCook_App_Category_Bottom,320x50,Banner,RTB,GAM,AdX,Firstlook,,
iCook_App_Homepage_Bottom (113795923),Active,iCook_App_Homepage_Bottom,300x250,Native,RTB,GAM,AdX,Firstlook,,
iCook_App_Homepage_Instream1 (21821234019),Active,iCook_App_Homepage_Instream1,Custom rendering; 300x250,"Banner, Native",RTB,GAM,AdX,Firstlook,,
iCook_App_Homepage_Instream2 (21821168203),Active,iCook_App_Homepage_Instream2,Custom rendering; 300x250,"Banner, Native",RTB,GAM,AdX,Firstlook,,
iCook_App_Homepage_Middle (113796523),Active,iCook_App_Homepage_Middle,Custom rendering; 300x250,Native,RTB,GAM,AdX,Firstlook,,
iCook_App_Recipe_Bottom (43917163),Active,iCook_App_Recipe_Bottom,320x50,Banner,RTB,GAM,AdX,Firstlook,,
iCook_App_Recipe_Bottomv2 (21821716355),Active,iCook_App_Recipe_Bottomv2,Custom rendering; 300x250,,RTB,GAM,AdX,Firstlook,,
iCook_App_Recipe_Interstitial (21799744570),Active,iCook_App_Recipe_Interstitial,320x480; 480x320; 768x1024; 1024x768,,RTB,GAM,AdX,Firstlook,21799744570,
iCook_App_Recipe_Step (21821716256),Active,iCook_App_Recipe_Step,Custom rendering; 300x250,,RTB,GAM,AdX,Firstlook,,
iCook_App_Recipe_Top (21821802451),Active,iCook_App_Recipe_Top,Custom rendering; 300x250,,RTB,GAM,AdX,Firstlook,,
iCook_App_Recipes_Bottom (43917043),Active,iCook_App_Recipes_Bottom,320x50,Banner,RTB,GAM,AdX,Firstlook,,
iCook_App_Recipes_Instream (123887443),Active,iCook_App_Recipes_Instream,Fluid; Custom rendering,Native,RTB,GAM,AdX,Firstlook,,
iCook_App_Recipes_Instream_Test0 (21809463979),Active,iCook_App_Recipes_Instream_Test0,Fluid; Custom rendering,Native,RTB,GAM,AdX,Firstlook,,
iCook_App_Recipes_Instreamv2 (21821716076),Active,iCook_App_Recipes_Instreamv2,300x250,"Banner, Native",RTB,GAM,AdX,Firstlook,,
iCook_App_Recipes_Top (21821715986),Active,iCook_App_Recipes_Top,Custom rendering; 300x250,"Banner, Native",RTB,GAM,AdX,Firstlook,,
iCook_App_Search_Bottom (43917643),Active,iCook_App_Search_Bottom,320x50,Banner,RTB,GAM,AdX,Firstlook,,
iCook_App_Search_Instream (21821821348),Active,iCook_App_Search_Instream,320x100,Banner,RTB,GAM,AdX,Firstlook,,
iCook_App_Search_Top (21821821303),Active,iCook_App_Search_Top,320x100,Banner,RTB,GAM,AdX,Firstlook,,
iCook_App_User_Bottom (43917403),Active,iCook_App_User_Bottom,320x50,Banner,RTB,GAM,AdX,Firstlook,,
iCook_App_Video_Interstitial (123075523),Active,iCook_App_Video_Interstitial,320x480; 480x320,"Banner, Native",RTB,GAM,AdX,Firstlook,,
iCook_Brand_Sidebar_bottom (124657603),Active,iCook_Brand_Sidebar_bottom,Responsive,Banner,RTB,GAM,N/A,Firstlook,124657603,
iCook_Brand_Sidebar_top (41642083),Active,iCook_Brand_Sidebar_top,Responsive,Banner,RTB,GAM,N/A,Firstlook,41642083,
iCook_Campaign_Sidebar_Top (21617342183),Active,iCook_Campaign_Sidebar_Top,Responsive,Banner,RTB,GAM,N/A,Firstlook,21617342183,
iCook_Category_Top (21677907575),Active,iCook_Category_Top,Responsive,Banner,RTB,GAM,N/A,Firstlook,21677907575,
iCook_Desktop_Idle_Bottom (21751870982),New,iCook_Desktop_Idle_Bottom,300x250,Banner,RTB,GAM,AdX,Firstlook,21751870982,
iCook_Desktop_Idle_Top (21751984671),New,iCook_Desktop_Idle_Top,300x250,Banner,RTB,GAM,AdX,Firstlook,21751984671,
iCook_Homepage_Bottom (41571163),Active,iCook_Homepage_Bottom,300x250; 336x280; 728x90; 750x90,Banner,RTB,GAM,AdX,Firstlook,41571163,
iCook_Homepage_Bottom_Sticky (21749133218),Active,iCook_Homepage_Bottom_Sticky,320x50; 320x100,Banner,RTB,GAM,AdX,Firstlook,21749133218,
iCook_Homepage_Bottom2 (21748489516),Archived,iCook_Homepage_Bottom2,300x250; 336x280,Banner,RTB,GAM,AdX,Firstlook,21748489516,
iCook_Homepage_Middle (41571043),Active,iCook_Homepage_Middle,300x250; 336x280; 728x90; 750x90,Banner,RTB,GAM,AdX,Firstlook,41571043,
iCook_Homepage_Middle2 (21748209938),Archived,iCook_Homepage_Middle2,300x250; 336x280,Banner,RTB,GAM,AdX,Firstlook,21748209938,
iCook_Homepage_Sidebar_Bottom (94410163),Active,iCook_Homepage_Sidebar_Bottom,250x250; 300x600; 320x480; 360x600,Banner,RTB,GAM,AdX,Firstlook,94410163,
iCook_Homepage_Sidebar_Bottom2 (21748360260),Active,iCook_Homepage_Sidebar_Bottom2,250x250,Banner,RTB,GAM,AdX,Firstlook,21748360260,
iCook_Homepage_Sidebar_Middle (124209163),Active,iCook_Homepage_Sidebar_Middle,250x250; 300x250; 336x280,Banner,RTB,GAM,AdX,Firstlook,124209163,
iCook_Homepage_Sidebar_Top (21737239164),Active,iCook_Homepage_Sidebar_Top,250x250; 300x250; 336x280,Banner,RTB,GAM,AdX,Firstlook,21737239164,
iCook_Homepage_Sidebar_Top_passback (21818503284),Active,iCook_Homepage_Sidebar_Top_passback,300x250; 336x280,Banner,Passback,adnetwork,AdX,Firstlook,21818503284,
iCook_Idle_Sidebar_Bottom (21662379562),New,iCook_Idle_Sidebar_Bottom,320x100,Banner,RTB,GAM,AdX,Firstlook,21662379562,
iCook_Idle_Sidebar_Top (21662288816),New,iCook_Idle_Sidebar_Top,336x280,Banner,RTB,GAM,AdX,Firstlook,21662288816,
iCook_iPhone_backup (21824569519),Active,iCook_iPhone_backup,Custom rendering; 300x250; 320x50; 320x100,,RTB,GAM,AdX,Firstlook,,
iCook_iPhone_Bottom_Banner_320x50 (40522483),Archived,iCook_iPhone_Bottom_Banner_320x50,Smart Banner,Banner,RTB,GAM,AdX,Firstlook,40522483,
iCook_iPhone_Category_Bottom (43917283),Active,iCook_iPhone_Category_Bottom,320x50,Banner,RTB,GAM,AdX,Firstlook,,
iCook_iPhone_Homepage_Bottom (113795923),Active,iCook_iPhone_Homepage_Bottom,300x250,Native,RTB,GAM,AdX,Firstlook,,
iCook_iPhone_Homepage_Instream1 (21821234019),Active,iCook_iPhone_Homepage_Instream1,Custom rendering; 300x250,"Banner, Native",RTB,GAM,AdX,Firstlook,,
iCook_iPhone_Homepage_Instream2 (21821168203),Active,iCook_iPhone_Homepage_Instream2,Custom rendering; 300x250,"Banner, Native",RTB,GAM,AdX,Firstlook,,
iCook_iPhone_Homepage_Middle (113796523),Active,iCook_iPhone_Homepage_Middle,Custom rendering; 300x250,Native,RTB,GAM,AdX,Firstlook,,
iCook_iPhone_Recipe_Bottom (43917163),Active,iCook_iPhone_Recipe_Bottom,320x50,Banner,RTB,GAM,AdX,Firstlook,,
iCook_iPhone_Recipe_Bottomv2 (21821716355),Active,iCook_iPhone_Recipe_Bottomv2,Custom rendering; 300x250,,RTB,GAM,AdX,Firstlook,,
iCook_iPhone_Recipe_Interstitial (21799744570),Active,iCook_iPhone_Recipe_Interstitial,320x480; 480x320; 768x1024; 1024x768,,RTB,GAM,AdX,Firstlook,,
iCook_iPhone_Recipe_Step (21821716256),Active,iCook_iPhone_Recipe_Step,Custom rendering; 300x250,,RTB,GAM,AdX,Firstlook,,
iCook_iPhone_Recipe_Top (21821802451),Active,iCook_iPhone_Recipe_Top,Custom rendering; 300x250,,RTB,GAM,AdX,Firstlook,,
iCook_iPhone_Recipes_Bottom (43917043),Active,iCook_iPhone_Recipes_Bottom,320x50,Banner,RTB,GAM,AdX,Firstlook,,
iCook_iPhone_Recipes_Instream (123887443),Active,iCook_iPhone_Recipes_Instream,Fluid; Custom rendering,Native,RTB,GAM,AdX,Firstlook,,
iCook_iPhone_Recipes_Instream_Test0 (21809463979),Active,iCook_iPhone_Recipes_Instream_Test0,Fluid; Custom rendering,Native,RTB,GAM,AdX,Firstlook,,
iCook_iPhone_Recipes_Instreamv2 (21821716076),Active,iCook_iPhone_Recipes_Instreamv2,300x250,"Banner, Native",RTB,GAM,AdX,Firstlook,,
iCook_iPhone_Recipes_Top (21821715986),Active,iCook_iPhone_Recipes_Top,Custom rendering; 300x250,"Banner, Native",RTB,GAM,AdX,Firstlook,,
iCook_iPhone_Search_Bottom (43917643),Active,iCook_iPhone_Search_Bottom,320x50,Banner,RTB,GAM,AdX,Firstlook,,
iCook_iPhone_Search_Instream (21821821348),Active,iCook_iPhone_Search_Instream,320x100,Banner,RTB,GAM,AdX,Firstlook,,
iCook_iPhone_Search_Top (21821821303),Active,iCook_iPhone_Search_Top,320x100,Banner,RTB,GAM,AdX,Firstlook,,
iCook_iPhone_User_Bottom (43917403),Active,iCook_iPhone_User_Bottom,320x50,Banner,RTB,GAM,AdX,Firstlook,,
iCook_iPhone_Video_Interstitial (123075523),Active,iCook_iPhone_Video_Interstitial,320x480; 480x320,"Banner, Native",RTB,GAM,AdX,Firstlook,,
iCook_Mobile_Recipe_Bottom (40109203),Archived,iCook_Mobile_Recipe_Bottom,300x250,Banner,RTB,GAM,AdX,Firstlook,40109203,
iCook_Mobile_Recipe_Top (40109083),Archived,iCook_Mobile_Recipe_Top,300x250,Banner,RTB,GAM,AdX,Firstlook,40109083,
iCook_Recipe_Bottom (41572603),Active,iCook_Recipe_Bottom,300x250; 336x280,Banner,RTB,GAM,AdX,Firstlook,41572603,
iCook_Recipe_Bottom_AMP (21815586598),New,iCook_Recipe_Bottom_AMP,300x250; 336x280,Banner,RTB,GAM,AdX,Firstlook,21815586598,
iCook_Recipe_Bottom_back_UCX (21791470884),Archived,iCook_Recipe_Bottom_back_UCX,300x250; 336x280,Banner,RTB,GAM,AdX,Firstlook,21791470884,
iCook_Recipe_Bottom_passback (21804132941),Active,iCook_Recipe_Bottom_passback,300x250; 336x280,Banner,Passback,adnetwork,AdX,Firstlook,21804132941,
iCook_Recipe_Bottom_Sticky (21711745025),Active,iCook_Recipe_Bottom_Sticky,1x1; 320x50; 320x100,Banner,RTB,GAM,AdX,Firstlook,21711745025,
iCook_Recipe_Bottom_Sticky_AMP (21815586709),New,iCook_Recipe_Bottom_Sticky_AMP,320x100,Banner,RTB,GAM,AdX,Firstlook,21815586709,
iCook_Recipe_Bottom_Sticky_passback (21826117890),New,iCook_Recipe_Bottom_Sticky_passback,Responsive,Banner,Passback,adnetwork,N/A,Firstlook,21826117890,
iCook_Recipe_Bottom_Video (21805412522),Active,iCook_Recipe_Bottom_Video,728x90; 750x420,Banner,RTB,GAM,AdX,Firstlook,21805412522,
iCook_Recipe_Bottom_Video_passback (21826134832),New,iCook_Recipe_Bottom_Video_passback,Responsive,Banner,Passback,adnetwork,N/A,Firstlook,21826134832,
iCook_Recipe_Bottom/iCook_Recipe_Bottom_back_Ad2 (21791324110),Archived,iCook_Recipe_Bottom/iCook_Recipe_Bottom_back_Ad2,300x250; 336x280,Banner,RTB,GAM,AdX,Firstlook,21791324110,
iCook_Recipe_Bottom/iCook_Recipe_Bottom_back_inMobi (21791444235),Archived,iCook_Recipe_Bottom/iCook_Recipe_Bottom_back_inMobi,300x250; 336x280,Banner,RTB,GAM,AdX,Firstlook,21791444235,
iCook_Recipe_Bottom/iCook_Recipe_Bottom_back_ucx (21791324155),Archived,iCook_Recipe_Bottom/iCook_Recipe_Bottom_back_ucx,300x250; 336x280,Banner,RTB,GAM,AdX,Firstlook,21791324155,
iCook_Recipe_Bottom1 (21749955746),Active,iCook_Recipe_Bottom1,300x250; 336x280,Banner,RTB,GAM,AdX,Firstlook,21749955746,
iCook_Recipe_Bottom3 (21749957687),Active,iCook_Recipe_Bottom3,300x250; 336x280,Banner,RTB,GAM,AdX,Firstlook,21749957687,
iCook_Recipe_Bottoms (21753162942),Active,iCook_Recipe_Bottoms,300x250; 336x280,Banner,RTB,GAM,AdX,Firstlook,21753162942,
iCook_Recipe_Bottoms_AMP (21815500808),New,iCook_Recipe_Bottoms_AMP,300x250; 336x280,Banner,RTB,GAM,AdX,Firstlook,21815500808,
iCook_Recipe_Bottoms_Video (21796376301),Active,iCook_Recipe_Bottoms_Video,728x90; 750x420,Banner,RTB,GAM,AdX,Firstlook,21796376301,
iCook_Recipe_Bottoms_Video_passback (21804264409),Active,iCook_Recipe_Bottoms_Video_passback,728x90,Banner,Passback,adnetwork,AdX,Firstlook,21804264409,
iCook_Recipe_Bottoms1 (21750865200),Active,iCook_Recipe_Bottoms1,300x250; 336x280,Banner,RTB,GAM,AdX,Firstlook,21750865200,
iCook_Recipe_Bottoms2 (21748501753),Active,iCook_Recipe_Bottoms2,300x250; 336x280,Banner,RTB,GAM,AdX,Firstlook,21748501753,
iCook_Recipe_Campaign_Fullpage (21731157145),Archived,iCook_Recipe_Campaign_Fullpage,Fluid,Banner,RTB,GAM,AdX,Firstlook,21731157145,
iCook_Recipe_Desktop_Top (21739053453),Active,iCook_Recipe_Desktop_Top,970x250,Banner,RTB,GAM,AdX,Firstlook,21739053453,
iCook_Recipe_Desktop_Top_passback (21804346758),Active,iCook_Recipe_Desktop_Top_passback,970x250,Banner,Passback,adnetwork,AdX,Firstlook,21804346758,
iCook_Recipe_Idle_Side (21748178703),Archived,iCook_Recipe_Idle_Side,640x480v,Banner,RTB,GAM,AdX,Firstlook,21748178703,
iCook_Recipe_Interstitial (41642563),Active,iCook_Recipe_Interstitial,Fluid; 1x1; 320x480,Banner,RTB,GAM,AdX,Firstlook,41642563,
iCook_Recipe_Middle (21711745754),Active,iCook_Recipe_Middle,300x250; 336x280,Banner,RTB,GAM,AdX,Firstlook,21711745754,
iCook_Recipe_Middle_AMP (21815500670),New,iCook_Recipe_Middle_AMP,300x250; 336x280,Banner,RTB,GAM,AdX,Firstlook,21815500670,
iCook_Recipe_Middle_passback (21818424514),Active,iCook_Recipe_Middle_passback,300x250; 336x280,Banner,Passback,adnetwork,AdX,Firstlook,21818424514,
iCook_Recipe_Middle_Video (21800911922),Active,iCook_Recipe_Middle_Video,1x1; 728x90; 750x420,Banner,RTB,GAM,AdX,Firstlook,21800911922,
iCook_Recipe_Middle_Video_passback (21805750520),Active,iCook_Recipe_Middle_Video_passback,728x90,Banner,Passback,adnetwork,AdX,Firstlook,21805750520,
